CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
516,Namibia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",134.0,107.0,83.0,73.0,79.0,100.0,138.0,189.0,247.0,299.0,337.0,354.0,352.0,335.0,306.0,274.0,241.0,203.0,161.0,122.0,90.0,69.0,62.0,58.0
520,Nauru,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",6.6,5.9,5.5,5.0,4.6,4.2,3.6,2.7,1.3,0.8,6.6,1.2,5.8,1.7,2.2,27.0,33.0,1.9,2.3,1.7,1.6,5.4,6.6,6.7
520,Nauru,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.4,2.2,2.2,2.2,2.1,2.0,1.7,1.2,0.4,0.2,3.9,0.3,2.7,0.3,0.4,18.0,22.0,0.4,0.7,0.3,0.3,2.5,3.5,3.7
520,Nauru,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",13.0,12.0,10.0,9.2,8.1,7.3,6.2,5.0,3.0,2.0,10.0,2.9,10.0,4.2,5.8,38.0,45.0,4.6,5.0,4.2,3.9,9.8,11.0,11.0
524,Nepal,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",52.0,48.0,44.0,40.0,36.0,33.0,30.0,27.0,24.0,22.0,20.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
524,Nepal,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",32.0,31.0,30.0,27.0,24.0,22.0,21.0,19.0,17.0,14.0,13.0,12.0,11.0,11.0,10.0,9.8,10.0,10.0,11.0,10.0,10.0,10.0,9.0,7.4
524,Nepal,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",70.0,63.0,56.0,49.0,45.0,42.0,38.0,33.0,32.0,30.0,28.0,27.0,25.0,24.0,24.0,24.0,24.0,25.0,26.0,26.0,27.0,27.0,26.0,27.0
528,Netherlands,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1
528,Netherlands,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1
528,Netherlands,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1
530,Netherlands Antilles,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6, , , , 
530,Netherlands Antilles,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6, , , , 
530,Netherlands Antilles,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6, , , , 
540,New Caledonia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",7.6,8.9,11.0,2.5,2.3,2.5,6.8,3.8,5.2,3.3,8.0,1.2,3.1,0.8,4.1,1.4,2.3,1.8,2.6,3.5,2.5,3.0,0.8,1.1
540,New Caledonia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.9,4.0,5.7,0.5,0.5,0.8,3.4,1.4,2.5,1.2,4.8,0.2,1.3,0.2,2.3,0.5,1.0,0.7,1.3,2.0,1.2,1.7,0.2,0.3
540,New Caledonia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",15.0,16.0,18.0,6.4,5.8,5.2,11.0,7.5,9.1,6.5,12.0,3.0,5.7,1.9,6.5,3.0,4.2,3.6,4.5,5.5,4.2,4.9,1.6,2.3
554,New Zealand,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.6,0.7,0.5,0.3,0.5,0.6,0.4,0.2,0.5,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1
554,New Zealand,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.5,0.6,0.5,0.3,0.5,0.6,0.4,0.2,0.5,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1
554,New Zealand,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.6,0.7,0.5,0.3,0.5,0.6,0.4,0.2,0.5,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1
558,Nicaragua,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",11.0,12.0,9.4,9.9,9.2,8.9,8.5,8.3,7.4,8.6,6.4,6.2,5.0,5.8,5.3,5.4,4.3,4.1,3.3,3.3,4.6,3.6,2.9,2.7
558,Nicaragua,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",6.4,6.7,5.6,6.2,5.7,5.6,5.6,5.7,5.3,6.1,4.5,4.4,3.6,4.3,3.9,4.1,3.2,3.1,2.5,2.5,3.5,2.8,2.2,2.0
558,Nicaragua,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",16.0,18.0,14.0,15.0,14.0,13.0,12.0,11.0,9.8,12.0,8.7,8.3,6.6,7.6,6.9,6.9,5.6,5.2,4.2,4.2,5.8,4.6,3.8,3.5
562,Niger,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",132.0,129.0,123.0,116.0,108.0,99.0,91.0,82.0,74.0,66.0,59.0,52.0,47.0,42.0,38.0,34.0,30.0,27.0,25.0,23.0,21.0,19.0,18.0,17.0
562,Niger,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",93.0,91.0,87.0,83.0,79.0,73.0,68.0,62.0,55.0,48.0,43.0,38.0,33.0,30.0,26.0,23.0,21.0,19.0,17.0,16.0,14.0,13.0,12.0,11.0
562,Niger,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",164.0,156.0,146.0,134.0,124.0,115.0,104.0,94.0,86.0,79.0,69.0,62.0,55.0,49.0,44.0,40.0,36.0,34.0,32.0,30.0,28.0,26.0,24.0,24.0
566,Nigeria,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",99.0,100.0,101.0,101.0,102.0,103.0,103.0,104.0,104.0,103.0,103.0,102.0,101.0,100.0,98.0,97.0,96.0,95.0,94.0,94.0,93.0,93.0,93.0,94.0
566,Nigeria,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",54.0,61.0,67.0,69.0,67.0,69.0,69.0,70.0,70.0,67.0,66.0,66.0,64.0,62.0,62.0,59.0,60.0,61.0,60.0,57.0,55.0,56.0,45.0,39.0
566,Nigeria,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",149.0,143.0,137.0,134.0,143.0,143.0,138.0,129.0,132.0,138.0,138.0,133.0,126.0,123.0,124.0,126.0,125.0,129.0,130.0,132.0,136.0,144.0,141.0,156.0
570,Niue,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",1.2,5.2,27.0,4.9,28.0,1.3,30.0,1.1,1.0,11.0,1.2,1.3,94.0,1.0,0.9,0.7,0.5,0.3,0.3,0.2,0.2,31.0,0.4,0.5
570,Niue,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.2,2.4,18.0,2.2,19.0,0.3,21.0,0.2,0.2,6.7,0.2,0.3,66.0,0.2,0.2,0.1,0.1,0.1,0.1,0.0,0.0,22.0,0.1,0.1
570,Niue,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",2.9,9.0,36.0,8.8,38.0,3.1,41.0,2.7,2.5,15.0,3.0,3.1,125.0,2.5,2.2,1.7,1.1,0.8,0.6,0.5,0.5,41.0,0.9,1.3
580,Northern Mariana Islands,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.9,11.0,28.0,12.0,3.4,3.3,3.4,28.0,29.0,5.6,13.0,4.7,4.1,3.0,9.0,15.0,12.0,9.1,2.0,8.4,4.4,6.2,5.6,6.4
580,Northern Mariana Islands,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.8,4.9,18.0,5.1,0.8,0.7,0.7,17.0,18.0,1.5,6.5,1.4,1.2,0.9,4.1,8.5,6.9,4.5,0.4,4.1,1.4,2.5,2.1,2.8
580,Northern Mariana Islands,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",6.4,19.0,41.0,21.0,8.0,8.1,8.2,42.0,43.0,13.0,23.0,9.8,8.6,6.6,16.0,22.0,19.0,15.0,4.8,14.0,9.0,12.0,11.0,12.0
578,Norway,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.4,0.4,0.2,0.3,0.4,0.5,0.3,0.3,0.3,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1
578,Norway,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.4,0.4,0.2,0.3,0.4,0.5,0.3,0.3,0.3,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1
578,Norway,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.4,0.4,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1
512,Oman,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.5,2.4,2.2,2.1,1.9,1.8,1.7,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2,1.1,1.0,1.0,0.9,0.8,0.8,0.8,0.7,0.7
512,Oman,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Oman,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",8.7,8.6,8.4,8.3,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.1,8.1,8.0,7.9,7.8,7.8,7.7,7.6,6.3,7.4,7.3,7.1,6.9
586,Pakistan,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,70.0,69.0,64.0,59.0,51.0,44.0,38.0,33.0,30.0,28.0,27.0
586,Pakistan,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",36.0,38.0,40.0,41.0,41.0,42.0,42.0,43.0,43.0,43.0,44.0,45.0,46.0,47.0,46.0,40.0,36.0,32.0,25.0,16.0,10.0,7.6,6.3,6.4
586,Pakistan,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",116.0,111.0,108.0,106.0,105.0,105.0,104.0,103.0,102.0,102.0,101.0,99.0,99.0,97.0,94.0,95.0,87.0,76.0,71.0,70.0,72.0,69.0,66.0,63.0
585,Palau,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",10.0,2.0,2.6,35.0,75.0,6.3,3.7,3.6,12.0,41.0,21.0,7.0,2.3,1.8,1.6,4.2,7.8,4.8,13.0,24.0,24.0,7.5,1.5,1.7
585,Palau,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",6.3,0.4,0.5,23.0,52.0,1.7,0.7,0.7,5.4,27.0,12.0,2.5,0.5,0.4,0.3,1.5,4.1,1.8,8.2,16.0,16.0,3.8,0.3,0.5
585,Palau,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",16.0,4.9,6.3,50.0,103.0,14.0,8.9,8.7,23.0,59.0,31.0,14.0,5.4,4.4,3.8,8.4,13.0,9.5,20.0,34.0,34.0,13.0,3.7,3.8
591,Panama,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",8.3,8.1,8.0,7.8,7.7,7.5,7.7,6.3,7.6,7.7,6.6,6.2,5.9,6.6,5.5,6.6,5.1,5.4,6.2,6.9,5.0,4.2,4.9,4.8
591,Panama,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",6.4,6.3,6.2,6.2,6.1,6.0,6.2,5.2,6.3,6.7,5.9,5.5,5.2,5.9,4.9,6.3,4.7,5.1,5.8,6.4,4.9,4.2,4.7,4.6
591,Panama,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",10.0,10.0,9.9,9.6,9.4,9.1,9.4,7.5,9.0,8.7,7.4,7.0,6.6,7.4,6.0,6.9,5.5,5.8,6.6,7.4,5.0,4.3,5.1,4.9
598,Papua New Guinea,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",105.0,101.0,96.0,91.0,86.0,81.0,76.0,71.0,67.0,64.0,62.0,62.0,62.0,62.0,63.0,63.0,62.0,61.0,59.0,56.0,51.0,46.0,40.0,33.0
598,Papua New Guinea,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",70.0,69.0,66.0,63.0,60.0,57.0,55.0,52.0,47.0,43.0,42.0,41.0,40.0,39.0,38.0,38.0,40.0,41.0,40.0,36.0,31.0,27.0,17.0,8.5
598,Papua New Guinea,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",136.0,126.0,115.0,108.0,107.0,103.0,95.0,86.0,87.0,86.0,85.0,83.0,80.0,79.0,80.0,83.0,83.0,84.0,84.0,82.0,78.0,75.0,71.0,75.0
600,Paraguay,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",4.6,3.6,3.7,3.8,3.8,4.8,5.3,5.8,4.7,5.2,4.3,3.9,3.8,4.1,4.7,4.7,3.9,3.0,3.6,3.0,3.8,2.7,2.9,2.9
600,Paraguay,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",3.5,2.8,2.8,2.9,3.0,3.6,4.1,4.1,3.4,3.7,3.1,2.8,2.7,2.9,3.6,3.7,3.1,2.4,2.9,2.4,3.1,2.6,2.6,2.6
600,Paraguay,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",5.9,4.6,4.7,4.7,4.8,6.1,6.5,7.9,6.3,6.9,5.8,5.1,5.2,5.5,5.9,5.9,4.7,3.7,4.4,3.6,4.6,2.9,3.2,3.2
604,Peru,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",34.0,29.0,30.0,28.0,26.0,26.0,21.0,19.0,17.0,12.0,14.0,12.0,11.0,11.0,9.8,9.7,8.6,7.9,7.8,8.5,8.5,8.0,7.8,7.7
604,Peru,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",11.0,8.4,13.0,12.0,11.0,14.0,12.0,10.0,10.0,7.3,8.9,8.0,7.6,7.7,7.5,7.4,6.4,6.0,6.0,6.6,6.5,6.1,5.9,5.7
604,Peru,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",70.0,61.0,53.0,51.0,48.0,41.0,32.0,29.0,26.0,17.0,21.0,16.0,15.0,14.0,12.0,12.0,11.0,10.0,9.8,11.0,11.0,10.0,10.0,10.0
608,Philippines,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",55.0,54.0,52.0,52.0,51.0,50.0,48.0,42.0,43.0,45.0,40.0,39.0,40.0,38.0,36.0,35.0,34.0,33.0,31.0,31.0,30.0,29.0,28.0,27.0
608,Philippines,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",45.0,43.0,41.0,42.0,45.0,43.0,42.0,39.0,40.0,41.0,38.0,37.0,37.0,35.0,34.0,32.0,31.0,30.0,29.0,29.0,28.0,27.0,26.0,25.0
608,Philippines,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",67.0,66.0,63.0,62.0,59.0,58.0,54.0,46.0,45.0,49.0,43.0,42.0,43.0,41.0,39.0,38.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0
616,Poland,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",3.8,3.8,3.8,3.7,3.3,3.2,2.9,2.9,2.9,2.9,2.9,2.8,2.5,2.5,2.3,2.3,2.1,2.1,2.3,2.1,1.6,1.8,1.8,1.7
616,Poland,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",3.6,3.7,3.7,3.5,3.2,3.0,2.8,2.8,2.8,2.8,2.8,2.7,2.4,2.4,2.2,2.2,2.0,2.0,2.2,2.0,1.6,1.7,1.7,1.6
616,Poland,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",3.9,4.0,4.0,3.8,3.5,3.3,3.1,3.1,3.1,3.1,3.0,3.0,2.6,2.6,2.4,2.3,2.1,2.2,2.3,2.1,1.7,1.8,1.8,1.7
620,Portugal,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",3.1,3.1,2.4,3.7,2.7,3.5,3.3,3.6,3.9,3.2,2.9,2.6,2.5,2.2,2.0,1.8,1.6,1.5,1.5,1.5,1.2,1.4,1.4,1.3
620,Portugal,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.9,2.9,2.2,3.5,2.6,3.3,3.1,3.4,3.6,3.0,2.7,2.5,2.4,2.1,1.9,1.7,1.5,1.4,1.4,1.4,1.2,1.3,1.3,1.3
620,Portugal,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",3.3,3.3,2.5,3.9,2.9,3.7,3.5,3.9,4.2,3.4,3.1,2.8,2.7,2.4,2.1,1.9,1.7,1.5,1.6,1.6,1.3,1.5,1.4,1.4
630,Puerto Rico,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.0,1.6,1.6,2.1,2.1,2.2,1.5,1.4,1.0,0.8,0.5,0.8,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.2,0.3,0.3,0.3,0.3
630,Puerto Rico,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.0,1.6,1.6,2.1,2.1,2.2,1.5,1.4,1.0,0.8,0.5,0.8,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.2,0.3,0.3,0.3,0.3
630,Puerto Rico,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",2.0,1.6,1.6,2.1,2.1,2.2,1.5,1.4,1.0,0.8,0.5,0.8,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.2,0.3,0.3,0.3,0.3
634,Qatar,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",5.7,5.2,4.8,4.3,3.8,3.3,2.4,1.8,1.3,1.0,0.7,0.5,0.4,0.3,0.2,0.2,0.1,0.1,0.6,0.2,0.1,0.2,0.1,0.1
634,Qatar,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",5.6,5.1,4.6,4.1,3.6,3.1,2.3,1.6,1.2,0.9,0.6,0.5,0.3,0.2,0.2,0.1,0.1,0.1,0.5,0.2,0.1,0.1,0.1,0.1
634,Qatar,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",5.9,5.4,4.9,4.4,3.9,3.4,2.5,1.9,1.4,1.0,0.8,0.6,0.4,0.3,0.3,0.2,0.2,0.1,0.8,0.3,0.1,0.3,0.2,0.2
498,Republic of Moldova,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",5.6,6.9,7.2,7.9,12.0,11.0,13.0,12.0,13.0,16.0,17.0,15.0,16.0,16.0,19.0,20.0,19.0,19.0,17.0,17.0,16.0,14.0,14.0,14.0
498,Republic of Moldova,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",5.2,6.3,6.5,7.1,11.0,10.0,13.0,10.0,11.0,14.0,16.0,14.0,15.0,15.0,17.0,19.0,18.0,18.0,16.0,17.0,16.0,13.0,13.0,13.0
498,Republic of Moldova,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",6.1,7.5,7.9,8.7,14.0,12.0,14.0,13.0,14.0,17.0,19.0,17.0,18.0,18.0,20.0,21.0,20.0,19.0,17.0,18.0,17.0,15.0,14.0,14.0
638,Reunion,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , , , , 
638,Reunion,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , , , , 
638,Reunion,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , , , , 
642,Romania,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",6.9,7.3,8.4,10.0,10.0,11.0,11.0,12.0,11.0,9.7,9.5,11.0,11.0,10.0,9.4,8.1,7.7,7.3,7.5,7.0,6.9,6.0,5.8,5.4
642,Romania,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",6.9,7.3,8.4,10.0,10.0,11.0,11.0,12.0,11.0,9.6,9.5,11.0,11.0,10.0,9.4,8.1,7.7,7.3,7.5,7.0,6.8,5.9,5.8,5.4
642,Romania,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",6.9,7.3,8.4,10.0,10.0,11.0,12.0,12.0,11.0,9.7,9.5,11.0,11.0,10.0,9.5,8.1,7.8,7.3,7.5,7.1,6.9,6.0,5.8,5.5
643,Russian Federation,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",8.2,8.5,9.8,13.0,15.0,16.0,18.0,18.0,16.0,21.0,21.0,21.0,23.0,23.0,22.0,23.0,21.0,19.0,19.0,18.0,16.0,15.0,13.0,12.0
643,Russian Federation,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",8.1,8.3,9.6,13.0,15.0,16.0,17.0,17.0,16.0,20.0,21.0,20.0,22.0,22.0,22.0,23.0,20.0,19.0,18.0,17.0,16.0,15.0,13.0,12.0
643,Russian Federation,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",8.3,8.6,9.9,13.0,16.0,17.0,18.0,18.0,17.0,21.0,22.0,21.0,23.0,23.0,23.0,24.0,21.0,19.0,19.0,18.0,17.0,15.0,14.0,13.0
646,Rwanda,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",5.1,5.0,4.8,4.5,4.4,4.6,5.3,6.0,6.8,7.3,7.7,7.9,7.8,7.7,7.5,7.6,8.1,8.3,8.2,8.2,8.1,7.9,7.3,6.9
646,Rwanda,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.4,2.6,2.6,2.5,2.6,2.8,3.3,3.6,3.9,4.3,4.5,4.6,4.6,4.7,4.7,4.9,5.1,5.1,4.9,4.9,4.9,4.8,4.5,4.5
646,Rwanda,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",6.9,7.4,7.7,8.0,8.3,8.7,8.9,9.1,9.2,9.4,9.7,9.9,10.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0
654,Saint Helena,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , , , , 
654,Saint Helena,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , , , , 
654,Saint Helena,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , , , , 
659,Saint Kitts and Nevis,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.0,0.0,0.0,2.8,5.3,2.4,4.9,12.0,4.6,2.3,2.4,2.4,2.8,3.0,2.1,2.2,4.2,2.2,2.4,2.4,2.3,1.9,2.9,2.9
659,Saint Kitts and Nevis,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.0,0.0,0.0,2.6,5.0,2.4,4.7,12.0,4.5,2.3,2.3,2.3,2.4,2.4,2.1,2.1,4.1,2.1,2.1,2.1,2.1,1.9,2.8,2.8
659,Saint Kitts and Nevis,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.0,0.0,0.0,3.1,5.7,2.4,5.0,12.0,4.6,2.3,2.5,2.5,3.2,3.7,2.1,2.3,4.3,2.4,2.7,2.7,2.6,1.9,3.1,3.1
662,Saint Lucia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",4.0,1.7,9.0,5.0,4.2,8.3,5.0,0.9,3.3,2.4,0.8,0.7,0.7,1.3,4.0,3.9,2.2,2.2,2.1,1.1,0.6,0.6,0.6,1.2
662,Saint Lucia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",3.8,1.6,7.8,4.0,3.2,6.3,3.9,0.7,2.9,2.1,0.7,0.7,0.7,1.3,3.8,3.8,2.0,1.9,1.9,1.1,0.6,0.6,0.6,1.2
662,Saint Lucia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",4.2,1.9,10.0,6.1,5.3,11.0,6.2,1.0,3.7,2.7,0.9,0.7,0.8,1.4,4.1,4.0,2.4,2.4,2.4,1.2,0.6,0.6,0.6,1.2
666,Saint Pierre and Miquelon,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , , , , 
666,Saint Pierre and Miquelon,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , , , , 
666,Saint Pierre and Miquelon,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , , , , 
670,Saint Vincent and the Grenadines,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",1.0,1.6,2.2,2.7,3.3,3.8,5.7,0.0,2.8,0.9,3.3,2.0,1.0,5.9,5.9,0.9,2.8,2.8,0.9,1.0,5.7,4.8,3.8,2.8
670,Saint Vincent and the Grenadines,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.0,1.5,2.1,2.7,3.2,3.8,5.6,0.0,2.8,0.9,3.0,1.9,1.0,5.7,5.7,0.9,2.8,2.8,0.9,0.9,5.6,4.7,3.7,2.7
670,Saint Vincent and the Grenadines,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",1.1,1.7,2.2,2.8,3.4,3.9,5.7,0.0,2.8,1.0,3.6,2.1,1.0,6.1,6.1,0.9,2.8,2.8,0.9,1.0,5.8,4.9,3.9,2.9
882,Samoa,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",4.8,4.7,4.5,4.4,4.2,4.1,3.9,3.8,3.6,3.3,3.0,2.6,2.3,2.0,1.9,2.1,2.5,2.8,3.0,3.2,3.3,3.4,3.4,3.2
882,Samoa,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.1,2.0,2.6,1.6,1.7,1.6,2.0,1.9,2.1,1.5,0.9,1.3,0.8,0.7,0.5,0.9,1.2,1.4,1.6,1.7,1.8,1.9,1.9,1.7
882,Samoa,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",8.8,8.7,7.1,8.8,8.3,8.0,6.7,6.6,5.7,6.0,6.5,4.5,4.9,4.3,4.4,4.1,4.5,4.8,5.0,5.2,5.3,5.4,5.5,5.2
674,San Marino,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
